behavior_session_id,equipment_name,genotype,mouse_id,sex,age_in_days,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ecephys_session_id,date_of_acquisition,session_type,image_set,file_id
1043035101,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,146,44,32,38,0,,2020-08-14 08:40:55.621000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1357
1040815572,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,136,36,24,30,0,,2020-08-04 08:57:26.049000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1358
1034486544,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,107,16,4,10,0,,2020-07-06 10:21:19.519000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1359
1042750313,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,145,43,31,37,0,,2020-08-13 08:41:31.989000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1360
1041243236,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,138,38,26,32,0,,2020-08-06 08:42:44.898000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1361
1043952818,BEH.F-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,150,46,34,40,0,,2020-08-18 09:02:24.692000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1362
1044546218,BEH.F-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,152,48,36,42,0,,2020-08-20 08:39:56.893000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1363
1046554616,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,159,53,3,47,0,,2020-08-27 09:34:24.959000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1364
1034642727,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,108,17,5,11,0,,2020-07-07 08:37:34.047000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1365
1035299953,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,111,20,8,14,0,,2020-07-10 08:32:31.663000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1366
1035952679,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,114,21,9,15,0,,2020-07-13 08:55:28.716000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1367
1036421245,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,116,22,10,16,0,,2020-07-15 08:23:24.248000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1368
1036600180,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,117,23,11,17,0,,2020-07-16 08:41:13.789000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1369
1036825673,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,118,24,12,18,0,,2020-07-17 08:22:43.730000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1370
1038098415,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,124,28,16,22,0,,2020-07-23 09:10:40.406000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1371
1038755990,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,128,30,18,24,0,,2020-07-27 08:22:09.981000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1372
1038948577,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,129,31,19,25,0,,2020-07-28 08:46:01.027000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1373
1039238356,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,130,32,20,26,0,,2020-07-29 08:56:28.504000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1374
1040333917,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,135,35,23,29,0,,2020-08-03 08:44:06.036000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1375
1041057862,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,137,37,25,31,0,,2020-08-05 08:52:45.854000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1376
1041457672,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,139,39,27,33,0,,2020-08-07 08:38:40.050000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1377
1041953417,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,142,40,28,34,0,,2020-08-10 09:14:19.589000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1378
1042238830,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,143,41,29,35,0,,2020-08-11 09:01:19.292000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1379
1042490391,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,144,42,30,36,0,,2020-08-12 08:27:33.608000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1380
1029420108,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,82,1,0,,0,,2020-06-11 10:06:03.476000+00:00,TRAINING_0_gratings_autorewards_15min_0uL_reward,,1381
1030091346,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,86,2,0,,0,,2020-06-15 10:21:00.553000+00:00,TRAINING_1_gratings_10uL_reward,,1382
1030289260,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,87,3,1,,0,,2020-06-16 09:53:53.556000+00:00,TRAINING_1_gratings_10uL_reward,,1383
1030650158,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,89,5,0,,0,,2020-06-18 10:02:54.732000+00:00,TRAINING_2_gratings_flashed_10uL_reward,,1384
1030880971,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,90,6,0,0,0,,2020-06-19 09:41:54.354000+00:00,TRAINING_3_images_G_10uL_reward,G,1385
1031495187,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,93,7,1,1,0,,2020-06-22 10:20:00.615000+00:00,TRAINING_3_images_G_10uL_reward,G,1386
1032091638,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,96,10,0,4,0,,2020-06-25 09:39:56.355000+00:00,TRAINING_4_images_G_training_7uL_reward,G,1387
1032343974,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,97,11,0,5,0,,2020-06-26 10:16:21.679000+00:00,TRAINING_5_images_G_epilogue_5uL_reward,G,1388
1033583147,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,102,14,2,8,0,,2020-07-01 10:31:23.330000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1389
1033785028,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,103,15,3,9,0,,2020-07-02 10:51:51.159000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1390
1043662709,BEH.F-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,149,45,33,39,0,,2020-08-17 08:44:12.748000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1391
1044905657,BEH.F-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,153,49,37,43,0,,2020-08-21 08:32:13.810000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1392
1038267388,BEH.B-Box2,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,125,29,17,23,0,,2020-07-24 09:04:17.471000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1393
1031673502,BEH.B-Box4,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524925,F,94,8,2,2,0,,2020-06-23 10:10:24.545000+00:00,TRAINING_3_images_G_10uL_reward,G,1394
1052162525,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,181,67,1,59,0,1051327449,2020-09-18 09:53:22.441000+00:00,HABITUATION_5_images_G_handoff_ready_3uL_reward,G,1395
1052162515,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,184,68,2,60,0,1051892140,2020-09-21 12:38:50.144000+00:00,HABITUATION_5_images_G_handoff_ready_3uL_reward,G,1396
1052162528,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,185,69,3,61,0,1052127057,2020-09-22 13:01:56.026000+00:00,HABITUATION_5_images_G_handoff_ready_3uL_reward,G,1397
1050617163,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,178,64,1,56,0,1050601792,2020-09-15 09:37:46.194000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1398
1050285288,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,177,63,0,55,0,1050264010,2020-09-14 12:47:56.342000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1399
1050941867,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,179,65,2,57,0,1050924285,2020-09-16 11:06:37.635000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1400
1051134845,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,180,66,0,58,0,1051119185,2020-09-17 10:01:08.390000+00:00,HABITUATION_5_images_G_handoff_ready_3uL_reward,G,1401
1044547469,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,152,48,33,40,0,,2020-08-20 08:42:58.097000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1402
1049769448,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,174,62,40,54,0,,2020-09-11 12:58:25.126000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1403
1047529395,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,163,54,3,46,0,,2020-08-31 12:39:06.557000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1404
1041058363,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,137,37,22,29,0,,2020-08-05 08:59:13.303000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1405
1031673500,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,94,8,0,0,0,,2020-06-23 10:11:15.909000+00:00,TRAINING_3_images_G_10uL_reward,G,1406
1031881376,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,95,9,1,1,0,,2020-06-24 10:13:47.669000+00:00,TRAINING_3_images_G_10uL_reward,G,1407
1039238348,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,130,32,17,24,0,,2020-07-29 08:59:30.547000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1408
1034874714,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,109,18,3,10,0,,2020-07-08 09:02:29.776000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1409
1042238811,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,143,41,26,33,0,,2020-08-11 09:03:54.668000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1410
1035058378,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,110,19,4,11,0,,2020-07-09 08:46:56.019000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1411
1029420105,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,82,1,0,,0,,2020-06-11 10:08:17.239000+00:00,TRAINING_0_gratings_autorewards_15min_0uL_reward,,1412
1033586843,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,102,14,0,6,0,,2020-07-01 10:48:22.610000+00:00,TRAINING_5_images_G_epilogue_5uL_reward,G,1413
1038098411,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,124,28,13,20,0,,2020-07-23 09:13:09.309000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1414
1037688643,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,122,26,11,18,0,,2020-07-21 09:09:31.672000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1415
1040816566,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,136,36,21,28,0,,2020-08-04 09:04:30.877000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1416
1047993730,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,165,56,5,48,0,,2020-09-02 13:26:52.767000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1417
1045486065,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,156,50,35,42,0,,2020-08-24 09:24:04.343000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1418
1048207488,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,166,57,6,49,0,,2020-09-03 12:31:19.283000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1419
1049089137,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,171,59,37,51,0,,2020-09-08 13:05:29.474000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1420
1049285854,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,172,60,38,52,0,,2020-09-09 13:22:09.697000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1421
1030091344,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,86,2,0,,0,,2020-06-15 10:21:44.975000+00:00,TRAINING_1_gratings_10uL_reward,,1422
1030289263,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,87,3,1,,0,,2020-06-16 09:54:37.816000+00:00,TRAINING_1_gratings_10uL_reward,,1423
1030482372,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,88,4,2,,0,,2020-06-17 10:22:55.782000+00:00,TRAINING_1_gratings_10uL_reward,,1424
1030650152,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,89,5,3,,0,,2020-06-18 10:03:42.088000+00:00,TRAINING_1_gratings_10uL_reward,,1425
1030880965,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,90,6,4,,0,,2020-06-19 09:42:36.948000+00:00,TRAINING_1_gratings_10uL_reward,,1426
1031496640,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,93,7,0,,0,,2020-06-22 10:20:59.474000+00:00,TRAINING_2_gratings_flashed_10uL_reward,,1427
1032093674,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,96,10,2,2,0,,2020-06-25 09:40:49.616000+00:00,TRAINING_3_images_G_10uL_reward,G,1428
1032338125,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,97,11,3,3,0,,2020-06-26 10:08:07.601000+00:00,TRAINING_3_images_G_10uL_reward,G,1429
1033103907,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,100,12,0,4,0,,2020-06-29 11:24:03.261000+00:00,TRAINING_4_images_G_training_7uL_reward,G,1430
1033367247,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,101,13,1,5,0,,2020-06-30 11:01:41.541000+00:00,TRAINING_4_images_G_training_7uL_reward,G,1431
1033785026,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,103,15,0,7,0,,2020-07-02 10:53:03.549000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1432
1034483760,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,107,16,1,8,0,,2020-07-06 10:00:33.288000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1433
1034642725,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,108,17,2,9,0,,2020-07-07 08:36:20.519000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1434
1035300896,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,111,20,5,12,0,,2020-07-10 08:35:16.411000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1435
1035952670,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,114,21,6,13,0,,2020-07-13 08:58:05.817000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1436
1036421727,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,116,22,7,14,0,,2020-07-15 08:26:20.087000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1437
1036600695,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,117,23,8,15,0,,2020-07-16 08:47:33.848000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1438
1036826775,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,118,24,9,16,0,,2020-07-17 08:30:17.676000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1439
1037441600,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,121,25,10,17,0,,2020-07-20 08:56:37.706000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1440
1037901067,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,123,27,12,19,0,,2020-07-22 09:02:31.282000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1441
1038755995,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,128,30,15,22,0,,2020-07-27 08:24:56.438000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1442
1038948579,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,129,31,16,23,0,,2020-07-28 08:48:37.316000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1443
1039478047,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,131,33,18,25,0,,2020-07-30 09:13:34.732000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1444
1039783651,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,132,34,19,26,0,,2020-07-31 09:04:19.788000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1445
1040335380,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,135,35,20,27,0,,2020-08-03 08:52:21.840000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1446
1041243800,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,138,38,23,30,0,,2020-08-06 08:49:15.618000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1447
1041458506,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,139,39,24,31,0,,2020-08-07 08:43:35.077000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1448
1042491094,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,144,42,27,34,0,,2020-08-12 08:30:09.250000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1449
1042750306,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,145,43,28,35,0,,2020-08-13 08:43:59.237000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1450
1043035109,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,146,44,29,36,0,,2020-08-14 08:43:04.697000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1451
1043662701,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,149,45,30,37,0,,2020-08-17 08:42:37.500000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1452
1043952822,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,150,46,31,38,0,,2020-08-18 09:04:49.043000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1453
1044353935,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,151,47,32,39,0,,2020-08-19 08:33:48.320000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1454
1044905647,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,153,49,34,41,0,,2020-08-21 08:34:14.260000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1455
1045819692,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,157,51,0,43,0,,2020-08-25 09:06:18.895000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1456
1046103072,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,158,52,1,44,0,,2020-08-26 08:35:43.165000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1457
1046533786,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,159,53,2,45,0,,2020-08-27 08:40:14.977000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1458
1047761574,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,164,55,4,47,0,,2020-09-01 13:14:50.093000+00:00,TRAINING_5_images_G_handoff_lapsed_5uL_reward,G,1459
1048418463,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,167,58,36,50,0,,2020-09-04 13:10:17.364000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1460
1049519513,BEH.F-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,173,61,39,53,0,,2020-09-10 12:55:09.294000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1461
1038268486,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,125,29,14,21,0,,2020-07-24 09:06:40.687000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1462
1041954261,BEH.B-Box5,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,524926,F,142,40,25,32,0,,2020-08-10 09:16:38.286000+00:00,TRAINING_5_images_G_handoff_ready_5uL_reward,G,1463
1045923850,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,527294,M,144,45,6,39,0,1045897273,2020-08-25 15:24:01.868000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1464
1043680059,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,527294,M,136,39,0,33,0,1043660619,2020-08-17 10:02:58.734000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1465
1044374587,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,527294,M,138,41,2,35,0,1044358649,2020-08-19 10:56:18.298000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1466
1044572028,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,527294,M,139,42,3,36,0,1044545663,2020-08-20 11:09:20.986000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1467
1044965609,NP.0,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,527294,M,140,43,4,37,0,1044937726,2020-08-21 11:20:42.665000+00:00,HABITUATION_5_images_G_handoff_ready_5uL_reward,G,1468
